X_world,Y_world,R_world
-1.550503624252338852e+01,5.880534174512105210e+02,1.580627937459032073e-01
-1.280394334983679450e+01,5.884471031174064137e+02,1.580627937459032073e-01
-1.296261082958898925e+01,5.759457313251061805e+02,1.492815274266863779e-01
-1.255357054544543693e+01,5.889857754332388140e+02,1.405002611074695207e-01
-9.753110879280637135e+00,5.838235499396041632e+02,1.668440600651200645e-01
-1.290731792399359712e+01,5.687326136494135653e+02,1.931878590227705805e-01
-2.638852305834224055e+01,5.754616341853048880e+02,1.756253263843368939e-01
-1.191759006654901931e+01,5.844582212511643320e+02,1.492815274266863779e-01
-1.348333552145183312e+01,5.859335119043042823e+02,1.668440600651200645e-01
-9.116738800558076505e+00,5.831680737884569226e+02,1.405002611074695207e-01
-9.744795403107644916e+00,5.770397406445895285e+02,9.659392951138529027e-02
-1.193859103927551679e+01,5.754192901239500770e+02,1.844065927035537511e-01
-1.133447541775753109e+01,5.922299059642685961e+02,1.405002611074695207e-01
-1.194117603290399643e+01,5.894893101136192399e+02,1.141564621498189908e-01
-3.359319574639994865e+00,5.743474891658489696e+02,2.370941906188548109e-01
-1.214206141915849280e+01,5.751420502830592341e+02,1.229377284690358341e-01
1.252400608573921659e+00,5.766862975531419124e+02,1.053751958306021475e-01
-2.242164483056633628e+00,5.777183514931405171e+02,9.659392951138529027e-02
-1.188933401142399582e+01,6.150592424288512348e+02,2.810005222149390414e-01
-1.529934871704268318e+01,6.084659001315677642e+02,2.546567232572884976e-01
-1.361790909470147071e+01,5.985461771213292650e+02,1.931878590227705805e-01
-9.944107174689916562e+00,5.979374051827750236e+02,2.546567232572884976e-01
-1.020422039498854083e+01,6.003157320677812550e+02,2.546567232572884976e-01
-8.007465229419770125e+00,6.118664588003300651e+02,2.370941906188548109e-01
-1.122665040158153182e+01,5.973668014344356152e+02,2.107503916612042949e-01
-1.102253963648767510e+01,5.993168123019161158e+02,1.931878590227705805e-01
-7.480983090276636105e+00,6.035855827449620392e+02,2.195316579804211243e-01
-1.126115587791558070e+01,6.065368197479307355e+02,2.019691253419874377e-01
-1.359205894753397814e+01,6.043309016041860104e+02,1.931878590227705805e-01
-1.115128211518047863e+01,5.998284296767174055e+02,2.107503916612042949e-01
-7.596805630512508678e+00,6.182793282309495453e+02,2.019691253419874377e-01
-1.228793867637999782e+01,6.022070625883900448e+02,2.195316579804211243e-01
-6.771280562303581441e+00,6.168464460021998548e+02,1.756253263843368939e-01
-1.310693534314975750e+01,5.941816320871558901e+02,1.405002611074695207e-01
-1.334887950477525820e+01,6.112974174690955351e+02,1.931878590227705805e-01
-1.068266213729727454e+01,5.938731820280027023e+02,1.931878590227705805e-01
-6.302570043377209608e+00,6.121302825545376436e+02,1.668440600651200645e-01
-1.293167760645631681e+01,6.066025768099589186e+02,1.580627937459032073e-01
-6.671235833122140413e+00,6.193123871294658329e+02,1.756253263843368939e-01
-1.067796673899855620e+01,6.063123681520282844e+02,1.931878590227705805e-01
-8.831576527877912142e+00,6.152693537555936700e+02,1.668440600651200645e-01
-1.251043183338911469e+01,6.086536237254725847e+02,1.580627937459032073e-01
-9.212324966736636256e+00,6.117896281560189209e+02,1.580627937459032073e-01
-3.707901975896827906e+00,6.202157476907235605e+02,1.844065927035537511e-01
-9.292245480397211210e+00,6.076538249292427736e+02,1.668440600651200645e-01
-1.262182571295237743e+01,5.978057855592481928e+02,1.844065927035537511e-01
-6.387623875116571703e+00,5.931622348194163123e+02,2.107503916612042949e-01
-6.910407207177915900e+00,6.172216813401148556e+02,2.195316579804211243e-01
-6.750900993336316880e+00,5.945139429696038178e+02,2.019691253419874377e-01
-1.072619593027967433e+01,5.990799807420771685e+02,2.195316579804211243e-01
-1.282213559579871465e+01,6.056565893959999585e+02,1.053751958306021475e-01
-1.232639904922751839e+01,6.122868222996380609e+02,1.141564621498189908e-01
-1.548814572305631643e+01,5.948457538742497945e+02,1.053751958306021475e-01
-9.199562054243036968e+00,6.202373057320443195e+02,9.659392951138529027e-02
-6.380733273661436833e+00,5.930029065395551697e+02,9.659392951138529027e-02
2.597200418828742752e+00,5.935506821744319268e+02,7.025013055373476034e-02
-5.653862188930365740e+00,5.940619622422135535e+02,1.405002611074695207e-01
-1.545401149768166071e+01,6.151284290672176667e+02,1.053751958306021475e-01
-2.710055262659452957e+00,5.934019781483036695e+02,8.781266319216844696e-02
-9.879621645872505908e+00,6.290278248163270973e+02,2.810005222149390414e-01
-8.244497869532125378e+00,6.326517026834417265e+02,2.634379895765053270e-01
-9.837489113475838209e+00,6.297634746715020810e+02,2.458754569380716681e-01
-8.418090203089276358e+00,6.244500359518857522e+02,2.195316579804211243e-01
-1.926753889992975743e+01,6.198360532951805908e+02,2.546567232572884976e-01
-8.724696568989019241e+00,6.262195939337191248e+02,2.458754569380716681e-01
-1.067703028789989794e+01,6.215650215726205943e+02,2.195316579804211243e-01
-1.447454207820201155e+01,6.297526733471529496e+02,1.492815274266863779e-01
-1.054188765842789799e+01,6.289985014087008039e+02,2.019691253419874377e-01
-1.107058993289727944e+01,6.301022090364083397e+02,1.931878590227705805e-01
-9.477370276708347419e+00,6.279548047669698008e+02,1.756253263843368939e-01
-8.333825164517755013e+00,6.241508736325905602e+02,2.722192558957222119e-01
-7.541390558135291577e+00,6.262526552974889000e+02,1.931878590227705805e-01
-1.235539391112220287e+01,6.278108542103393575e+02,1.668440600651200645e-01
-1.186211813748735899e+01,6.267084499748700637e+02,2.195316579804211243e-01
-1.062785535015081351e+01,6.435756722792029905e+02,1.844065927035537511e-01
-1.170841471487049468e+01,6.251827932958948395e+02,1.580627937459032073e-01
-1.148159391894159498e+01,6.432409474641256111e+02,1.844065927035537511e-01
-1.048687168588825358e+01,6.280892562122920708e+02,2.195316579804211243e-01
-6.748024894725626943e+00,6.364503443890772587e+02,1.844065927035537511e-01
-1.550998123929615780e+01,6.272269673598894997e+02,1.756253263843368939e-01
-1.054228513126959754e+01,6.335163187725263469e+02,1.668440600651200645e-01
-1.112546957083279331e+01,6.459315801179300252e+02,1.580627937459032073e-01
-1.268450752054223685e+01,6.305844573367469366e+02,2.107503916612042949e-01
-1.485513424881135691e+01,6.438802016633875382e+02,1.492815274266863779e-01
-1.130114506296044574e+01,6.373694492557447120e+02,1.405002611074695207e-01
-1.038894801736361195e+01,6.236017273737688811e+02,1.931878590227705805e-01
-1.349136605875599315e+01,6.323746148337700106e+02,1.492815274266863779e-01
-1.196077702925999553e+01,6.367605541204450219e+02,1.405002611074695207e-01
-1.058946404835164401e+01,6.211961446794260837e+02,1.756253263843368939e-01
-9.057921516678392848e+00,6.385078465118704116e+02,1.229377284690358341e-01
-1.362893079994444712e+01,6.395107486688297058e+02,1.492815274266863779e-01
-1.036123413255033121e+01,6.212941911642848254e+02,1.317189947882526635e-01
-8.417940120237179968e+00,6.438896037525064457e+02,9.659392951138529027e-02
-1.291442722892569250e+01,6.425138736023411639e+02,2.107503916612042949e-01
-8.527255369186301337e+00,6.257820930788279838e+02,2.107503916612042949e-01
-1.037017586021702265e+01,6.561849818765969076e+02,1.931878590227705805e-01
-8.446610072420122961e+00,6.650493934897409645e+02,1.668440600651200645e-01
-9.861042814795515810e+00,6.495574097591741065e+02,2.019691253419874377e-01
-8.410785693460413270e+00,6.691090564783171430e+02,1.931878590227705805e-01
-8.072091738319034704e+00,6.708163953346169137e+02,1.931878590227705805e-01
-9.641791878082456080e+00,6.559131177387698699e+02,1.844065927035537511e-01
-3.785691662516154299e+00,6.732060298114506622e+02,1.580627937459032073e-01
-9.821013414894203208e+00,6.478020614002426782e+02,1.844065927035537511e-01
-8.687032403331517827e+00,6.718948046334515993e+02,1.492815274266863779e-01
-1.008754114502623622e+01,6.489975097762812766e+02,1.668440600651200645e-01
-7.345037157770010872e+00,6.577890038682064642e+02,1.931878590227705805e-01
-5.907422016614393812e+00,6.555405357230980599e+02,1.580627937459032073e-01
-4.504180302794361879e+00,6.583832583344315026e+02,1.492815274266863779e-01
-7.813807762137661150e+00,6.550991251830441797e+02,1.844065927035537511e-01
-5.949048420315516061e+00,6.584621071248845965e+02,1.492815274266863779e-01
-8.206940041354233273e+00,6.502663935044849950e+02,1.668440600651200645e-01
-9.199824883954043742e+00,6.684523956178062463e+02,1.492815274266863779e-01
-7.198115240012732841e+00,6.711705418560821954e+02,1.580627937459032073e-01
-9.012458761884314384e+00,6.510866287427918451e+02,1.405002611074695207e-01
-1.040864265015199486e+01,6.607741714939010080e+02,1.229377284690358341e-01
-8.417932595654395556e+00,6.571850949306688108e+02,1.580627937459032073e-01
-6.358320945535995250e+00,6.560221888277759490e+02,1.580627937459032073e-01
9.471359896306641435e-01,6.502055001996784540e+02,1.405002611074695207e-01
-9.469565810086139734e+00,6.649456706353677191e+02,1.405002611074695207e-01
-1.125875367082831424e+01,6.551268224653140351e+02,1.053751958306021475e-01
-4.814850659743515671e+00,6.512104545487138694e+02,1.141564621498189908e-01
-1.058512072917807423e+01,6.606940580022256881e+02,1.317189947882526635e-01
-1.247307901319481260e+01,6.516697916246507702e+02,1.141564621498189908e-01
-7.535449986017019874e+00,6.642799402786275778e+02,1.317189947882526635e-01
-3.131718058849756847e+00,6.501409702230320136e+02,8.781266319216844696e-02
-9.997754733998585053e+00,6.523626551414904498e+02,1.053751958306021475e-01
-7.744525268522235883e+00,6.660783433102008075e+02,1.229377284690358341e-01
-2.467693121529820122e+00,6.722499361741131452e+02,9.659392951138529027e-02
-8.604750717238170310e+00,6.578221332257176073e+02,8.781266319216844696e-02
-9.266861721587709155e+00,6.879891259192132793e+02,2.107503916612042949e-01
-9.330182172940284957e+00,6.836428318585027455e+02,2.107503916612042949e-01
-1.060978065190374053e+01,6.864894095279756812e+02,1.931878590227705805e-01
-9.607214943600441259e+00,6.752364778559004890e+02,1.844065927035537511e-01
-8.842013656727386817e+00,6.986683037543524506e+02,2.019691253419874377e-01
-8.595944631910395373e+00,6.797078125367808070e+02,1.756253263843368939e-01
-1.097936394859135412e+01,6.801403933446835026e+02,1.931878590227705805e-01
-1.044665352530537206e+01,6.752020050140330341e+02,1.668440600651200645e-01
-8.049149774089210396e+00,6.752473301448079610e+02,2.019691253419874377e-01
-1.002147213630415834e+01,6.870552552281582166e+02,1.931878590227705805e-01
-7.776766023898876057e+00,6.971040272792690757e+02,1.931878590227705805e-01
-9.689646654378746504e+00,6.986242071322618585e+02,1.756253263843368939e-01
-8.198946304452604750e+00,6.916817946691764973e+02,1.405002611074695207e-01
-1.127957632098482676e+01,6.866380973672194159e+02,1.844065927035537511e-01
-9.033991601176316166e+00,7.011549168066982247e+02,1.580627937459032073e-01
-1.114322385281788286e+01,7.009687905523084055e+02,1.844065927035537511e-01
-9.432421124182523542e+00,6.885572575177070576e+02,1.844065927035537511e-01
-1.199791904268575671e+01,6.917324055226056316e+02,1.580627937459032073e-01
8.744370390985625185e-01,6.759019800583865845e+02,1.580627937459032073e-01
-1.006140229169724343e+01,6.958441779763483055e+02,1.405002611074695207e-01
-8.850418684602431085e+00,6.842195308019695403e+02,1.229377284690358341e-01
-1.425056936709132316e+01,6.995456998988767054e+02,1.229377284690358341e-01
-9.110978448589243328e+00,6.813275849805919506e+02,1.229377284690358341e-01
-1.313508162742614083e+01,6.895697743652626741e+02,2.107503916612042949e-01
-9.179709275067899910e+00,6.990329854376800540e+02,1.229377284690358341e-01
-5.537173737311995581e+00,6.813755793464051749e+02,1.053751958306021475e-01
-1.644286523278796608e+01,6.813642357532710321e+02,1.844065927035537511e-01
-1.314127239394815838e+01,7.007876692793093980e+02,1.229377284690358341e-01
-3.719276082711036935e+00,6.942347216866143071e+02,1.229377284690358341e-01
-7.919701042309115202e+00,6.960066765712076631e+02,1.053751958306021475e-01
-1.552747627564591681e+01,6.767301865835393073e+02,1.317189947882526635e-01
-9.843267691212444603e+00,6.999450576099887940e+02,9.659392951138529027e-02
-1.060980246845487507e+01,6.773257979267759765e+02,1.492815274266863779e-01
-7.147447481475002640e+00,6.900343441327158871e+02,1.229377284690358341e-01
3.015604127137831991e+00,6.958503549621087814e+02,1.141564621498189908e-01
-1.479737840054975706e+01,6.775411790601724533e+02,1.053751958306021475e-01
-8.002635975857947059e+00,6.892907201697908022e+02,8.781266319216844696e-02
-7.834670685487005848e+00,6.777980601165877488e+02,1.317189947882526635e-01
-8.337711315400637702e+00,6.992590167544866517e+02,1.053751958306021475e-01
-9.770916361362075975e+00,6.866177004941823725e+02,8.781266319216844696e-02
-9.689496904775515063e+00,6.896437534922581563e+02,1.053751958306021475e-01
1.178756869661703677e+00,6.872049909958402623e+02,7.903139687295160365e-02
2.554941405963524481e+00,6.814033583242995746e+02,1.580627937459032073e-01
-9.107651831039992985e+00,6.938804722860400034e+02,9.659392951138529027e-02
-8.730706481346467429e-02,6.886641086439309447e+02,8.781266319216844696e-02
-1.180507392615247753e+01,6.836577533791580663e+02,8.781266319216844696e-02
-4.974595136961915465e+00,7.110155538824875521e+02,1.668440600651200645e-01
-7.223040206556668785e+00,7.275755418738684739e+02,1.492815274266863779e-01
-7.823729890684956167e+00,7.187721317945434976e+02,1.668440600651200645e-01
-7.346201879818044844e+00,7.252721911558320471e+02,1.492815274266863779e-01
-9.783015245447680641e+00,7.157928450477577371e+02,1.668440600651200645e-01
-9.938118307772317195e+00,7.214187034277300654e+02,1.668440600651200645e-01
-1.024466043383417180e+01,7.079926545983686310e+02,1.492815274266863779e-01
-8.116428805115740275e+00,7.099267857952298755e+02,1.229377284690358341e-01
-1.014797985613305187e+01,7.015050748948071941e+02,1.405002611074695207e-01
-1.087000981903615759e+01,7.179033104814691342e+02,1.229377284690358341e-01
-8.067478871665914042e+00,7.190315474876285862e+02,1.229377284690358341e-01
-8.531424064039516253e+00,7.108754089615209750e+02,1.668440600651200645e-01
-1.260767264025999523e+01,7.159294525012450094e+02,1.317189947882526635e-01
-1.267000207825100233e+01,7.056792239093555281e+02,1.229377284690358341e-01
-1.196476401741679574e+01,7.169317320993750400e+02,1.668440600651200645e-01
-1.135971017698047625e+01,7.010129356551443607e+02,1.405002611074695207e-01
-1.383863178764005752e+01,7.075337265128337094e+02,1.141564621498189908e-01
-1.190517886960639693e+01,7.117987369911518272e+02,1.580627937459032073e-01
-1.338875915089407442e+01,7.189347617676693289e+02,1.229377284690358341e-01
-1.140651650335599498e+01,7.246623742952859857e+02,1.141564621498189908e-01
-1.252653320115321023e+01,7.129888169036751151e+02,1.053751958306021475e-01
-1.290185846450034646e+01,7.256370758420674747e+02,9.659392951138529027e-02
-9.361887209684283562e+00,7.170197703699930116e+02,1.492815274266863779e-01
3.333835552844965466e+00,7.174848669860708696e+02,1.405002611074695207e-01
-8.332999578304157495e+00,7.214078698997436732e+02,1.229377284690358341e-01
-1.130562831532559720e+01,7.223642348745721620e+02,9.659392951138529027e-02
-9.273510657235133792e+00,7.199855780197888180e+02,8.781266319216844696e-02
-1.361426679978495358e+01,7.035790412413925878e+02,1.141564621498189908e-01
-4.526264534898428948e+00,7.124901033987775918e+02,1.053751958306021475e-01
-1.733608312074127511e+01,7.059961958455339754e+02,9.659392951138529027e-02
-1.175855776289023602e+01,7.040112677313369431e+02,1.317189947882526635e-01
-1.135130612183535526e+01,7.049346749968242420e+02,9.659392951138529027e-02
-7.049392525895708417e+00,7.134545939981195488e+02,8.781266319216844696e-02
-9.288594554930108771e+00,7.204009369687320259e+02,7.903139687295160365e-02
-1.030193504860821818e+01,7.129650856190435206e+02,7.903139687295160365e-02
-9.998499920792156104e+00,7.172058217400358444e+02,8.781266319216844696e-02
-6.615341277607964088e+00,7.078998330697489791e+02,1.405002611074695207e-01
-1.437728231495091080e+01,7.055357155193254357e+02,8.781266319216844696e-02
-5.072218158055196824e+00,7.010741771637253805e+02,1.053751958306021475e-01
-2.973060394096858072e+00,7.189853881752363804e+02,1.053751958306021475e-01
-1.308830071010559770e+01,7.153854635834775308e+02,8.781266319216844696e-02
-1.515682691338883004e+01,7.121162335072910992e+02,8.781266319216844696e-02
-6.270998072874396811e+00,7.056300955856823975e+02,8.781266319216844696e-02
-9.243888448390844559e+00,7.116320416259052308e+02,1.053751958306021475e-01
-7.419997688135354430e+00,7.436065684131980333e+02,2.107503916612042949e-01
-1.189337953579286022e+01,7.350281047702651449e+02,2.195316579804211243e-01
2.633958145445896903e+00,7.400799032348508035e+02,1.756253263843368939e-01
-1.028583957701327556e+01,7.404683753698803912e+02,1.317189947882526635e-01
-8.886869630755578342e+00,7.291418893779546124e+02,1.668440600651200645e-01
-1.048329014269202908e+01,7.279953560127660239e+02,1.580627937459032073e-01
-1.574483906244837961e+01,7.530474248172139369e+02,1.756253263843368939e-01
-9.765822541536477885e+00,7.423437061446533107e+02,1.141564621498189908e-01
-1.045696959286655670e+01,7.393481767075827520e+02,1.492815274266863779e-01
-9.772741971487834078e+00,7.331228230935284955e+02,1.229377284690358341e-01
-4.547840635852636204e+00,7.301207134311683831e+02,1.053751958306021475e-01
-1.482801027822642759e+01,7.286157263244275555e+02,1.492815274266863779e-01
-6.943404376339993966e+00,7.453624289944769998e+02,1.405002611074695207e-01
-8.837493946028059710e+00,7.463920077472353114e+02,1.229377284690358341e-01
-8.921931346571836841e+00,7.395792312375590427e+02,8.781266319216844696e-02
-1.179702319633714858e+01,7.314893298811438171e+02,8.781266319216844696e-02
-1.443530285841626126e+00,7.554239261935132390e+02,8.781266319216844696e-02
-1.375861916404735474e+01,7.339139174724710983e+02,7.903139687295160365e-02
-9.151604713690749904e+00,7.381164761167193546e+02,9.659392951138529027e-02
1.171365029214854303e+00,7.512756430190662513e+02,9.659392951138529027e-02
-9.322783930947993625e+00,7.415728486284058363e+02,9.659392951138529027e-02
-1.094093539438153151e+01,7.323788857594491901e+02,8.781266319216844696e-02
-8.474461739707997765e+00,7.478211570674930044e+02,1.053751958306021475e-01
-1.400886214600623347e+01,7.523604450980670890e+02,1.492815274266863779e-01
-1.228932057591359772e+01,7.506549594847044773e+02,8.781266319216844696e-02
-4.341171923108952946e+00,7.473700320173657019e+02,7.025013055373476034e-02
-1.714994112939675519e+00,7.467882079723937068e+02,1.141564621498189908e-01
-1.312987560952847232e+01,7.534606433043367133e+02,1.580627937459032073e-01
1.360727247810563867e+00,7.299579160493404970e+02,1.053751958306021475e-01
-1.253483045033407350e+01,7.320270449060609508e+02,7.903139687295160365e-02
-9.724952259872413407e+00,7.371957032608279405e+02,7.025013055373476034e-02
-5.492497759927035261e+00,7.716541361699909203e+02,1.405002611074695207e-01
-6.936495829702077565e+00,7.762569802545978064e+02,1.492815274266863779e-01
-8.297572650065918154e+00,7.744133832377633553e+02,1.229377284690358341e-01
-5.868382986141755353e+00,7.625579408345279262e+02,1.492815274266863779e-01
-5.382065605242462247e+00,7.653024852992583646e+02,1.492815274266863779e-01
-8.747916636686330349e+00,7.719330118357971742e+02,1.053751958306021475e-01
-5.884063933979962080e+00,7.710035112299519824e+02,1.580627937459032073e-01
-8.537438077167355033e+00,7.711129806110578784e+02,1.405002611074695207e-01
-9.798150147470842342e+00,7.629050236339204503e+02,1.405002611074695207e-01
-6.792553734131260512e+00,7.716830147507306492e+02,1.405002611074695207e-01
4.990804827069831862e-01,7.674532745885603617e+02,1.405002611074695207e-01
-8.066870314015357479e+00,7.696030131162652879e+02,1.053751958306021475e-01
-9.084491548220604784e+00,7.608117116888879536e+02,1.492815274266863779e-01
-1.410690605415482191e+00,7.633786941391853134e+02,1.668440600651200645e-01
-9.339615786890204108e-01,7.599995265864247358e+02,1.580627937459032073e-01
-1.117442599421849003e+01,7.792375790731289271e+02,8.781266319216844696e-02
-4.012901416099388996e+00,7.748212117023853125e+02,1.492815274266863779e-01
-1.438750350759679364e+01,7.750865438611452873e+02,1.405002611074695207e-01
-8.335089558790233610e+00,7.734525604148917637e+02,1.053751958306021475e-01
-8.457605841894396903e+00,7.689907120278785442e+02,9.659392951138529027e-02
-6.269434271133915715e+00,7.578671451900980855e+02,8.781266319216844696e-02
-4.354919559348156888e+00,7.808479818168515294e+02,9.659392951138529027e-02
-1.043270101425442675e+01,7.712752297397427128e+02,1.580627937459032073e-01
-4.369272634239194986e+00,7.818888394885160551e+02,1.141564621498189908e-01
-1.699986265901490512e+01,7.552802956454712557e+02,8.781266319216844696e-02
3.474022267115282059e-01,7.808850128450221746e+02,8.781266319216844696e-02
-1.137910517910428743e+00,7.738699811145199874e+02,8.781266319216844696e-02
-1.709914988098649147e+01,7.570805348190010591e+02,8.781266319216844696e-02
-8.377446106662137737e+00,7.615022539753541650e+02,1.053751958306021475e-01
-1.482828697647951799e+01,7.584333927090293628e+02,7.903139687295160365e-02
-1.035847250757871763e+01,7.702698621488261779e+02,7.903139687295160365e-02
-8.932982222425277286e+00,7.725561266728185501e+02,8.781266319216844696e-02
-8.225463361825820385e+00,7.578565889955336843e+02,9.659392951138529027e-02
5.257181276412841164e-01,7.574571807578679454e+02,7.903139687295160365e-02
-8.991957767523356182e+00,7.792965948845328512e+02,9.659392951138529027e-02
3.842475935476866722e-01,7.600377521147462403e+02,7.025013055373476034e-02
-7.351941976461434436e+00,7.816417803148577832e+02,9.659392951138529027e-02
-2.268034626482252136e+01,7.608490040626326163e+02,9.659392951138529027e-02
-1.927922630758015643e+01,7.554710871794611649e+02,9.659392951138529027e-02
-2.527215295948643003e+01,7.804030133015048705e+02,7.025013055373476034e-02
-2.939507848746278285e+01,7.585663837587785565e+02,8.781266319216844696e-02
-1.218976746715823722e+01,7.693379597875947411e+02,9.659392951138529027e-02
-2.345885266361339205e+00,7.792519385737660969e+02,7.903139687295160365e-02
-4.219756705726970480e+00,7.823355402620624091e+02,8.781266319216844696e-02
-1.117743398847823855e+01,7.633269110978925482e+02,6.146886423451791703e-02
